name_department,locality,id_device,device_type,id_sensor,temperature,humidity,pressure,datetime,nbrRoom
DISFOR,San Vincenzo,10,Raspberry pi,10.3,11.933904637584105,7,1013.4972178674248,1643548360,1003
DISFOR,San Vincenzo,10,Raspberry pi,10.2,18.892541034620308,40,1013.5517211714532,1643548360,1002
DISFOR,San Vincenzo,10,Raspberry pi,10.1,24.91814266436461,21,1013.3606895786622,1643548360,1001
DIME,Albaro,5,Arduino,5.1,24.618530877167963,19,1013.5077378344928,1643548360,501
DAFIST,Prè,8,Raspberry pi,8.1,13.473305067080386,69,1013.5413489499817,1643548360,801
DAFIST,Prè,8,Raspberry pi,8.2,22.876400500972643,10,1013.2625740285248,1643548360,802
DISPO,Castelletto,11,Arduino,11.1,24.19635365652057,93,1013.347843970848,1643548360,1101
DAFIST,Prè,8,Raspberry pi,8.2,27.96747306477939,14,1013.313729495558,1643548360,802
DISFOR,San Vincenzo,10,Raspberry pi,10.1,15.404048237141454,66,1013.4034168601164,1643548360,1001
DIMA,San Martino,2,Raspberry pi,2.3,20.4014411320109,99,1013.2996323299924,1643548360,203
DISFOR,San Vincenzo,10,Raspberry pi,10.3,21.05231521985354,10,1013.4962457011302,1643548360,1003
DAD,Molo,6,Raspberry pi,6.3,8.187385019164545,1,1013.5557483102343,1643548360,603
DIMA,San Martino,2,Raspberry pi,2.3,11.533513854063285,59,1013.438495497202,1643548360,203
Economia,Darsena,7,Arduino,7.1,11.111821199857316,56,1013.4550457657105,1643548360,701
DISFOR,San Vincenzo,10,Raspberry pi,10.1,27.99231305039326,60,1013.346904130204,1643548360,1001
DAD,Molo,6,Raspberry pi,6.1,24.842432316615444,2,1013.3173981181596,1643548360,601
DAD,Molo,6,Raspberry pi,6.2,12.131675826043107,20,1013.3176058518402,1643548360,602
DAFIST,Prè,8,Raspberry pi,8.2,13.396272338628116,42,1013.5964868044977,1643548360,802
DAD,Molo,6,Raspberry pi,6.3,9.806453057863372,75,1013.2541979421876,1643548360,603
DISFOR,San Vincenzo,10,Raspberry pi,10.1,12.217897924835874,1,1013.4357841685795,1643548360,1001
Economia,Darsena,7,Arduino,7.3,26.20670296502416,63,1013.4023502988381,1643548360,703
Economia,Darsena,7,Arduino,7.1,16.957793836394156,87,1013.5420950155313,1643548360,701
DISPO,Castelletto,11,Arduino,11.3,7.604414370107838,61,1013.3392730621028,1643548360,1103
Economia,Darsena,7,Arduino,7.1,20.48980331329624,6,1013.3842212095348,1643548360,701
DISPO,Castelletto,11,Arduino,11.3,26.57822861257154,0,1013.2803580617683,1643548360,1103
DIME,Albaro,5,Arduino,5.3,10.629224573425756,90,1013.5611891792493,1643548360,503
DIMA,San Martino,2,Raspberry pi,2.3,16.636997951006762,54,1013.2903151832048,1643548360,203
DCCI,San Martino,3,Arduino,3.1,9.313122195416632,10,1013.5982865634024,1643548360,301
DIBRIS,San Martino,4,Raspberry pi,4.2,13.591704122077664,95,1013.3109061903964,1643548360,402
DISFOR,San Vincenzo,10,Raspberry pi,10.2,20.112641009901303,88,1013.5331948576812,1643548360,1002
DIRAAS,Prè,9,Arduino,9.2,27.195483719015183,82,1013.3695422879506,1643548360,902
DISFOR,San Vincenzo,10,Raspberry pi,10.2,26.24915947299921,25,1013.4143388475676,1643548360,1002
DIMA,San Martino,2,Raspberry pi,2.2,7.02739196038787,52,1013.3207095985615,1643548360,202
DAD,Molo,6,Raspberry pi,6.1,7.243816425338543,19,1013.462645484742,1643548360,601
DIRAAS,Prè,9,Arduino,9.2,16.247985100526748,77,1013.5227990895123,1643548360,902
DAFIST,Prè,8,Raspberry pi,8.2,10.386385826244846,33,1013.253553463588,1643548360,802
DIMA,San Martino,2,Raspberry pi,2.1,14.785232124662054,45,1013.2820969942528,1643548360,201
DISFOR,San Vincenzo,10,Raspberry pi,10.3,21.67831931084664,76,1013.3000151462593,1643548360,1003
DAD,Molo,6,Raspberry pi,6.2,20.874028531879645,1,1013.5428114118283,1643548360,602
DIMA,San Martino,2,Raspberry pi,2.3,26.9912921132894,64,1013.3073008855642,1643548360,203
DIMA,San Martino,2,Raspberry pi,2.3,16.803075529764886,31,1013.3578852813356,1643548360,203
DAD,Molo,6,Raspberry pi,6.3,13.083526692887096,19,1013.2525898332016,1643548360,603
DISFOR,San Vincenzo,10,Raspberry pi,10.1,20.790698436441726,22,1013.5868603709384,1643548360,1001
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.420120310127594,52,1013.3498088279988,1643548360,1002
DISPO,Castelletto,11,Arduino,11.2,9.07243310592408,92,1013.283112333274,1643548360,1102
Economia,Darsena,7,Arduino,7.2,20.25332198378207,80,1013.5192075736973,1643548360,702
DAFIST,Prè,8,Raspberry pi,8.2,23.26586126449655,71,1013.3458220917016,1643548360,802
Economia,Darsena,7,Arduino,7.1,20.586918770665726,41,1013.2661679550504,1643548360,701
DISPO,Castelletto,11,Arduino,11.3,24.454417815607446,21,1013.5569492189385,1643548360,1103
DAD,Molo,6,Raspberry pi,6.1,15.253606996422553,58,1013.3876315973732,1643548360,601
DISPO,Castelletto,11,Arduino,11.3,23.52616839317535,54,1013.4323335512394,1643548360,1103
DIME,Albaro,5,Arduino,5.1,26.285400040749078,3,1013.3124590565816,1643548360,501
DIMA,San Martino,2,Raspberry pi,2.1,8.33408974197881,70,1013.4379079589377,1643548360,201
DIBRIS,San Martino,4,Raspberry pi,4.3,14.5911003659406,64,1013.5276008710813,1643548360,403
DIME,Albaro,5,Arduino,5.2,8.612242319443887,90,1013.5065623315843,1643548360,502
DISFOR,San Vincenzo,10,Raspberry pi,10.3,23.70020781576923,80,1013.4884736723807,1643548360,1003
DIRAAS,Prè,9,Arduino,9.3,12.830736089230115,23,1013.3418651433293,1643548360,903
DAD,Molo,6,Raspberry pi,6.3,16.17602435048227,74,1013.3585022069856,1643548360,603
DISFOR,San Vincenzo,10,Raspberry pi,10.1,15.309418130275345,27,1013.4297378388907,1643548360,1001
DISFOR,San Vincenzo,10,Raspberry pi,10.1,19.063723171240355,63,1013.5734613478028,1643548360,1001
DIBRIS,San Martino,4,Raspberry pi,4.3,22.517345776263138,8,1013.5115809323644,1643548360,403
DIBRIS,San Martino,4,Raspberry pi,4.3,20.24386290033344,12,1013.4824142935837,1643548360,403
DISFOR,San Vincenzo,10,Raspberry pi,10.1,23.801006998122357,84,1013.5462620976134,1643548360,1001
DAD,Molo,6,Raspberry pi,6.2,13.630253464887446,90,1013.3269021131256,1643548360,602
Economia,Darsena,7,Arduino,7.3,14.336466027674597,1,1013.4972950901033,1643548360,703
DCCI,San Martino,3,Arduino,3.2,15.783338781103506,80,1013.4132322888561,1643548360,302
DIME,Albaro,5,Arduino,5.3,15.237594775443661,17,1013.4937475819278,1643548360,503
DISPO,Castelletto,11,Arduino,11.3,9.08455810579948,80,1013.5930020644646,1643548360,1103
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.875499608715647,90,1013.3638921942056,1643548360,1002
DIMA,San Martino,2,Raspberry pi,2.2,27.76944007741971,12,1013.4625692243117,1643548360,202
DAD,Molo,6,Raspberry pi,6.1,17.658797282543816,13,1013.3669350246297,1643548360,601
Economia,Darsena,7,Arduino,7.2,9.152512804648763,66,1013.2872709183487,1643548360,702
DAD,Molo,6,Raspberry pi,6.1,18.535304384874077,56,1013.3466041549813,1643548360,601
DIBRIS,San Martino,4,Raspberry pi,4.1,11.958163580766833,0,1013.2667266117543,1643548360,401
DCCI,San Martino,3,Arduino,3.1,21.94394369933376,99,1013.5897473393976,1643548360,301
DIRAAS,Prè,9,Arduino,9.1,25.226798232853376,2,1013.259170569336,1643548360,901
DISFOR,San Vincenzo,10,Raspberry pi,10.1,11.743895996750839,58,1013.4882782558127,1643548360,1001
DIBRIS,San Martino,4,Raspberry pi,4.2,9.141938682677004,55,1013.5693815721215,1643548360,402
Economia,Darsena,7,Arduino,7.1,22.1289727748346,17,1013.5571639086161,1643548360,701
DIRAAS,Prè,9,Arduino,9.1,11.080914792347393,88,1013.2845914961259,1643548360,901
DISFOR,San Vincenzo,10,Raspberry pi,10.1,13.568085986231385,83,1013.4736090045784,1643548360,1001
DAFIST,Prè,8,Raspberry pi,8.1,21.295365376977294,1,1013.4197437816742,1643548360,801
DIME,Albaro,5,Arduino,5.2,8.985916195024702,6,1013.2778454834283,1643548360,502
DAFIST,Prè,8,Raspberry pi,8.2,20.44880015930159,44,1013.3808044279097,1643548360,802
DISFOR,San Vincenzo,10,Raspberry pi,10.3,12.661261249883285,37,1013.5071975821209,1643548360,1003
Economia,Darsena,7,Arduino,7.2,19.34165311738898,84,1013.353615517898,1643548360,702
DAD,Molo,6,Raspberry pi,6.1,22.103157528939423,20,1013.5785734573371,1643548360,601
DIRAAS,Prè,9,Arduino,9.1,13.89014387294474,27,1013.4774786743117,1643548360,901
DISPO,Castelletto,11,Arduino,11.2,23.283378458563924,23,1013.5572289515762,1643548360,1102
DISPO,Castelletto,11,Arduino,11.1,11.631919920124464,100,1013.3074568613645,1643548361,1101
Economia,Darsena,7,Arduino,7.2,21.855639972330337,49,1013.5678359046783,1643548361,702
Economia,Darsena,7,Arduino,7.2,19.346933594492643,23,1013.3502642054468,1643548361,702
DCCI,San Martino,3,Arduino,3.3,25.213633883305164,57,1013.3403076282907,1643548361,303
DISFOR,San Vincenzo,10,Raspberry pi,10.2,21.70579753589336,51,1013.4765894114073,1643548361,1002
DISFOR,San Vincenzo,10,Raspberry pi,10.3,12.80717079183787,34,1013.4991652724367,1643548361,1003
DCCI,San Martino,3,Arduino,3.2,27.289450722829642,95,1013.5756051431247,1643548361,302
DISFOR,San Vincenzo,10,Raspberry pi,10.3,18.566398436166093,83,1013.5874414406263,1643548361,1003
DAD,Molo,6,Raspberry pi,6.2,19.76354071986896,93,1013.331503059079,1643548361,602
DIME,Albaro,5,Arduino,5.3,9.511497113831098,30,1013.3674150815732,1643548361,503
DIRAAS,Prè,9,Arduino,9.1,21.616682980169486,34,1013.4877606797086,1643548361,901
DAD,Molo,6,Raspberry pi,6.2,12.63542750046863,64,1013.5288512566136,1643548361,602
Economia,Darsena,7,Arduino,7.2,20.395175291482094,50,1013.4908802986164,1643548361,702
DIFI,San Martino,1,Arduino,1.1,11.61217034912448,54,1013.4124534018016,1643548361,101
DAD,Molo,6,Raspberry pi,6.1,11.259972506555512,100,1013.5552038519087,1643548361,601
DAD,Molo,6,Raspberry pi,6.2,13.659338990963304,79,1013.5360136608704,1643548361,602
DISFOR,San Vincenzo,10,Raspberry pi,10.2,18.48082132704884,25,1013.4486262791372,1643548361,1002
DAFIST,Prè,8,Raspberry pi,8.1,21.36949811523435,76,1013.5793748126747,1643548361,801
DAFIST,Prè,8,Raspberry pi,8.1,24.40818193690844,78,1013.4990218472044,1643548361,801
DISFOR,San Vincenzo,10,Raspberry pi,10.3,17.303866313692787,32,1013.5163881202423,1643548361,1003
Economia,Darsena,7,Arduino,7.3,16.630629340145212,63,1013.3086250184728,1643548361,703
DAD,Molo,6,Raspberry pi,6.1,22.842553531385256,6,1013.5041054642066,1643548361,601
DIME,Albaro,5,Arduino,5.3,26.39752755610407,58,1013.3136945046497,1643548361,503
DIME,Albaro,5,Arduino,5.3,17.138730241289743,37,1013.5770840170196,1643548361,503
DISFOR,San Vincenzo,10,Raspberry pi,10.1,20.96264412492161,49,1013.44222586346,1643548361,1001
DAFIST,Prè,8,Raspberry pi,8.1,18.547125173351354,98,1013.4762439073855,1643548361,801
DCCI,San Martino,3,Arduino,3.2,19.808439862514433,42,1013.455284002392,1643548361,302
DISFOR,San Vincenzo,10,Raspberry pi,10.1,16.298475886883853,3,1013.3930560946973,1643548361,1001
DAD,Molo,6,Raspberry pi,6.3,26.36454374108969,61,1013.5595484033817,1643548361,603
DISFOR,San Vincenzo,10,Raspberry pi,10.2,16.36270739547898,6,1013.59007613371,1643548361,1002
DIME,Albaro,5,Arduino,5.3,27.69376009676849,61,1013.5361580909848,1643548361,503
DIME,Albaro,5,Arduino,5.2,12.228590116397696,6,1013.3342209966147,1643548361,502
DIME,Albaro,5,Arduino,5.3,16.643080156582588,15,1013.4294284869777,1643548361,503
DISFOR,San Vincenzo,10,Raspberry pi,10.1,18.877093915813546,74,1013.37488632047,1643548361,1001
Economia,Darsena,7,Arduino,7.1,13.426281594171233,74,1013.5690946341127,1643548361,701
DAD,Molo,6,Raspberry pi,6.1,22.65686579474418,48,1013.3043688961844,1643548361,601
DAD,Molo,6,Raspberry pi,6.2,18.46782722754804,36,1013.5527992862984,1643548361,602
Economia,Darsena,7,Arduino,7.2,18.683616623545312,13,1013.3638092382984,1643548361,702
DIME,Albaro,5,Arduino,5.1,21.251707726790663,50,1013.4170930090223,1643548361,501
DIME,Albaro,5,Arduino,5.2,8.079675847584593,95,1013.504134955578,1643548361,502
Economia,Darsena,7,Arduino,7.1,10.578588824594032,71,1013.414354189714,1643548361,701
DIME,Albaro,5,Arduino,5.1,8.216974853259323,60,1013.4320236921996,1643548361,501
DIMA,San Martino,2,Raspberry pi,2.3,19.322710134285536,69,1013.2907787058186,1643548361,203
DIBRIS,San Martino,4,Raspberry pi,4.1,19.03758203151964,31,1013.5138581612317,1643548361,401
DISFOR,San Vincenzo,10,Raspberry pi,10.1,22.03121982283856,85,1013.4478744315808,1643548361,1001
DIBRIS,San Martino,4,Raspberry pi,4.1,15.447782410808964,86,1013.3697842926596,1643548361,401
DIBRIS,San Martino,4,Raspberry pi,4.3,10.940148354483581,65,1013.3599127080896,1643548361,403
DISPO,Castelletto,11,Arduino,11.2,11.35567772606108,7,1013.510618477108,1643548361,1102
Economia,Darsena,7,Arduino,7.1,11.86543027793711,25,1013.3752076302803,1643548361,701
DISFOR,San Vincenzo,10,Raspberry pi,10.1,26.829361638791948,3,1013.5643745435568,1643548361,1001
DISFOR,San Vincenzo,10,Raspberry pi,10.3,14.703494697277332,89,1013.5563374115717,1643548361,1003
DISPO,Castelletto,11,Arduino,11.1,13.122756705358185,44,1013.47672786059,1643548361,1101
Economia,Darsena,7,Arduino,7.1,9.082222437436354,31,1013.4201217400682,1643548361,701
Economia,Darsena,7,Arduino,7.3,10.006520638055733,84,1013.444133031892,1643548361,703
DISFOR,San Vincenzo,10,Raspberry pi,10.1,19.150211647904573,31,1013.299530223304,1643548361,1001
DAFIST,Prè,8,Raspberry pi,8.2,7.04774254222562,94,1013.4035297853668,1643548361,802
DAD,Molo,6,Raspberry pi,6.2,14.642295894219124,15,1013.354534770461,1643548361,602
DCCI,San Martino,3,Arduino,3.2,24.537000859317487,86,1013.3748054454587,1643548361,302
DISPO,Castelletto,11,Arduino,11.2,25.873474175842446,5,1013.5427366144228,1643548361,1102
DIBRIS,San Martino,4,Raspberry pi,4.2,17.05843057795481,38,1013.412385405946,1643548361,402
DAFIST,Prè,8,Raspberry pi,8.1,26.47671516576888,22,1013.4366079364947,1643548361,801
DAFIST,Prè,8,Raspberry pi,8.3,18.712564228350274,26,1013.5651873583732,1643548361,803
DISFOR,San Vincenzo,10,Raspberry pi,10.2,21.18661026333017,51,1013.4691107507524,1643548361,1002
DIME,Albaro,5,Arduino,5.3,18.414303138340138,43,1013.586242434073,1643548361,503
DIME,Albaro,5,Arduino,5.3,9.363777577919212,94,1013.41020705884,1643548361,503
DIME,Albaro,5,Arduino,5.1,27.7582621647648,40,1013.3445191424464,1643548361,501
DISFOR,San Vincenzo,10,Raspberry pi,10.3,14.919014034700146,61,1013.516683931711,1643548361,1003
DIME,Albaro,5,Arduino,5.3,11.581568075397046,96,1013.4881932681236,1643548361,503
DIRAAS,Prè,9,Arduino,9.2,25.15352224984053,21,1013.2961065800437,1643548361,902
DIFI,San Martino,1,Arduino,1.2,11.954447420611196,33,1013.2887970705267,1643548361,102
DAD,Molo,6,Raspberry pi,6.3,25.10458742695637,49,1013.2622764455788,1643548361,603
DISFOR,San Vincenzo,10,Raspberry pi,10.1,25.97496128802193,26,1013.3928974674933,1643548361,1001
DISPO,Castelletto,11,Arduino,11.1,21.065768538092282,92,1013.4542767387843,1643548361,1101
DAD,Molo,6,Raspberry pi,6.1,27.46169935753429,72,1013.5162888729204,1643548361,601
DISPO,Castelletto,11,Arduino,11.2,11.470208263076696,29,1013.2821616939453,1643548361,1102
DISPO,Castelletto,11,Arduino,11.3,9.203351713449633,5,1013.3901992680593,1643548361,1103
DISPO,Castelletto,11,Arduino,11.2,18.546743526903427,28,1013.3407842339087,1643548361,1102
DIME,Albaro,5,Arduino,5.2,16.347683948026155,31,1013.4184493772592,1643548361,502
DIME,Albaro,5,Arduino,5.3,26.645498803275828,47,1013.5514319406917,1643548361,503
DISPO,Castelletto,11,Arduino,11.1,9.756248266533099,16,1013.3091023603437,1643548361,1101
DIFI,San Martino,1,Arduino,1.3,19.582819058377297,60,1013.4370310168273,1643548361,103
DIBRIS,San Martino,4,Raspberry pi,4.3,15.317492679247415,81,1013.4683732362128,1643548361,403
DIFI,San Martino,1,Arduino,1.3,17.210663500748414,13,1013.3384646705997,1643548361,103
DISPO,Castelletto,11,Arduino,11.3,26.04770002836145,86,1013.485688652574,1643548361,1103
DISFOR,San Vincenzo,10,Raspberry pi,10.3,26.097738976458412,54,1013.4690455354636,1643548361,1003
DAFIST,Prè,8,Raspberry pi,8.2,13.387025400468,0,1013.3685389077624,1643548361,802
DISFOR,San Vincenzo,10,Raspberry pi,10.2,26.880327198113875,86,1013.3452418323752,1643548361,1002
DIME,Albaro,5,Arduino,5.1,12.220259102652266,61,1013.3266162433473,1643548361,501
DIME,Albaro,5,Arduino,5.2,8.155967455962138,69,1013.4368315156364,1643548361,502
DISPO,Castelletto,11,Arduino,11.3,21.545691986672807,94,1013.5099441760667,1643548362,1103
DISPO,Castelletto,11,Arduino,11.3,11.723284500582139,22,1013.5243271989563,1643548362,1103
DAD,Molo,6,Raspberry pi,6.2,14.560025585568015,2,1013.3109375039937,1643548362,602
Economia,Darsena,7,Arduino,7.1,14.744219977493708,57,1013.5828429640808,1643548362,701
DISPO,Castelletto,11,Arduino,11.3,18.280737672372197,38,1013.518692514224,1643548362,1103
DIRAAS,Prè,9,Arduino,9.1,12.881524714829489,29,1013.4559234694333,1643548362,901
DISPO,Castelletto,11,Arduino,11.2,19.107299644523952,57,1013.4965969229712,1643548362,1102
DISFOR,San Vincenzo,10,Raspberry pi,10.3,25.77166554449641,75,1013.4969154911604,1643548362,1003
DISPO,Castelletto,11,Arduino,11.2,12.353614453943248,54,1013.2912797978108,1643548362,1102
Economia,Darsena,7,Arduino,7.2,24.17345158080593,81,1013.3508289774817,1643548362,702
Economia,Darsena,7,Arduino,7.3,27.853710298862058,95,1013.3030488393532,1643548362,703
DIMA,San Martino,2,Raspberry pi,2.1,16.032980646493026,62,1013.454508733937,1643548362,201
DIRAAS,Prè,9,Arduino,9.3,16.39647642071934,28,1013.5225156601872,1643548362,903
Economia,Darsena,7,Arduino,7.1,20.666783589640296,96,1013.4996999948618,1643548362,701
DIME,Albaro,5,Arduino,5.2,25.665841994986486,93,1013.5667746457684,1643548362,502
DIRAAS,Prè,9,Arduino,9.3,8.203344670060947,37,1013.3788134401692,1643548362,903
DISPO,Castelletto,11,Arduino,11.2,14.9935074490424,51,1013.4902408640448,1643548362,1102
DISFOR,San Vincenzo,10,Raspberry pi,10.3,10.997732819040344,71,1013.5587919872964,1643548362,1003
DIBRIS,San Martino,4,Raspberry pi,4.2,8.016614934376982,16,1013.3956154434876,1643548362,402
DIMA,San Martino,2,Raspberry pi,2.2,25.534507647378305,36,1013.4650946112038,1643548362,202
DISFOR,San Vincenzo,10,Raspberry pi,10.2,14.465403237406788,76,1013.291365409628,1643548362,1002
DISPO,Castelletto,11,Arduino,11.3,10.674524206894072,74,1013.5517184406388,1643548362,1103
Economia,Darsena,7,Arduino,7.3,22.078148304543546,11,1013.5324619060684,1643548362,703
DISPO,Castelletto,11,Arduino,11.1,11.735293757977107,53,1013.4257072360764,1643548362,1101
DIFI,San Martino,1,Arduino,1.3,18.82653417388036,77,1013.4435790676332,1643548362,103
DAD,Molo,6,Raspberry pi,6.3,12.033236239148364,49,1013.4559152822462,1643548362,603
DISPO,Castelletto,11,Arduino,11.3,19.494841570171253,23,1013.5389004307816,1643548362,1103
Economia,Darsena,7,Arduino,7.3,11.110178572238054,16,1013.3297557745483,1643548362,703
DIBRIS,San Martino,4,Raspberry pi,4.1,13.233258508813527,86,1013.3619339581695,1643548362,401
Economia,Darsena,7,Arduino,7.3,23.68064884560831,48,1013.5492521215884,1643548362,703
DIMA,San Martino,2,Raspberry pi,2.2,11.582875916980734,91,1013.3165390227997,1643548362,202
DAD,Molo,6,Raspberry pi,6.3,11.910838933681624,33,1013.5038124061164,1643548362,603
DAD,Molo,6,Raspberry pi,6.1,24.481123383520107,46,1013.263469366625,1643548362,601
DAFIST,Prè,8,Raspberry pi,8.2,14.067696159922106,50,1013.3230856248783,1643548362,802
DAFIST,Prè,8,Raspberry pi,8.1,17.428474464498144,59,1013.5200960360623,1643548362,801
DAFIST,Prè,8,Raspberry pi,8.1,27.726158776035703,0,1013.4924743094878,1643548362,801
DIME,Albaro,5,Arduino,5.1,22.036528985128093,81,1013.2671413552816,1643548362,501
DAD,Molo,6,Raspberry pi,6.1,26.150552691635056,43,1013.4881958430524,1643548362,601
DAFIST,Prè,8,Raspberry pi,8.1,21.68939613056571,23,1013.5353906700695,1643548362,801
DIME,Albaro,5,Arduino,5.2,15.89909591682683,89,1013.3967415608424,1643548362,502
DIFI,San Martino,1,Arduino,1.2,17.625574313191137,25,1013.579125757709,1643548362,102
Economia,Darsena,7,Arduino,7.1,9.39214822247272,28,1013.4043594199218,1643548362,701
DIRAAS,Prè,9,Arduino,9.3,12.461791547858455,32,1013.4792872349893,1643548362,903
DISPO,Castelletto,11,Arduino,11.2,26.15200215532056,82,1013.4983537157608,1643548362,1102
Economia,Darsena,7,Arduino,7.1,16.997113410857807,75,1013.5049697891247,1643548362,701
DISFOR,San Vincenzo,10,Raspberry pi,10.2,16.766405682126546,68,1013.5663887955952,1643548362,1002
DIRAAS,Prè,9,Arduino,9.2,26.88964977121749,88,1013.2733054901332,1643548362,902
DISPO,Castelletto,11,Arduino,11.1,11.774426056175175,29,1013.4280090243441,1643548362,1101
DISPO,Castelletto,11,Arduino,11.3,9.61501784745861,5,1013.3624152191533,1643548362,1103
Economia,Darsena,7,Arduino,7.3,17.225668143791292,0,1013.5080347173576,1643548362,703
DAD,Molo,6,Raspberry pi,6.1,7.070251549405444,56,1013.5504242999543,1643548362,601
DAD,Molo,6,Raspberry pi,6.2,17.846329072649947,67,1013.5293248470211,1643548362,602
DISFOR,San Vincenzo,10,Raspberry pi,10.2,21.007420235660106,43,1013.3370955986636,1643548362,1002
DCCI,San Martino,3,Arduino,3.1,18.773717569324766,86,1013.4521997494355,1643548362,301
Economia,Darsena,7,Arduino,7.2,15.801248896063555,43,1013.3039325312914,1643548362,702
DIBRIS,San Martino,4,Raspberry pi,4.1,17.118164973054586,70,1013.4056670423545,1643548362,401
DAFIST,Prè,8,Raspberry pi,8.3,23.16238605279377,62,1013.2501089373973,1643548362,803
DISPO,Castelletto,11,Arduino,11.1,24.132751316275893,57,1013.3637667855264,1643548362,1101
DAD,Molo,6,Raspberry pi,6.3,9.208891098536212,60,1013.3258117085144,1643548362,603
DIME,Albaro,5,Arduino,5.1,26.280363255599948,18,1013.5645704476144,1643548362,501
DISPO,Castelletto,11,Arduino,11.1,15.739851928154831,96,1013.5059536323199,1643548362,1101
DAFIST,Prè,8,Raspberry pi,8.2,17.669067657055386,73,1013.5827234182028,1643548362,802
DIME,Albaro,5,Arduino,5.1,7.3572380380367575,68,1013.456208227448,1643548362,501
DAD,Molo,6,Raspberry pi,6.2,18.392512564295853,100,1013.5234927144893,1643548362,602
DISPO,Castelletto,11,Arduino,11.1,8.547149243644318,57,1013.3956714059697,1643548362,1101
DIME,Albaro,5,Arduino,5.2,19.843393572600647,19,1013.4353183370716,1643548362,502
DIME,Albaro,5,Arduino,5.2,20.353049850865,20,1013.5513333179043,1643548362,502
DISFOR,San Vincenzo,10,Raspberry pi,10.2,11.888218098842973,51,1013.4115686440892,1643548362,1002
DIRAAS,Prè,9,Arduino,9.1,8.671737172752064,23,1013.510782658664,1643548362,901
DIME,Albaro,5,Arduino,5.1,23.8498457606182,55,1013.3394673706024,1643548362,501
Economia,Darsena,7,Arduino,7.1,8.457554499174465,29,1013.3825377586853,1643548362,701
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.013853810975856,38,1013.3446864872801,1643548362,1002
DISFOR,San Vincenzo,10,Raspberry pi,10.2,10.910165296828117,20,1013.3823272092365,1643548362,1002
DIME,Albaro,5,Arduino,5.1,21.603266885031392,14,1013.2694121571122,1643548362,501
DISPO,Castelletto,11,Arduino,11.3,26.06880288353869,64,1013.2551667111624,1643548362,1103
DISFOR,San Vincenzo,10,Raspberry pi,10.2,18.44419805669959,9,1013.3084789141857,1643548362,1002
DAD,Molo,6,Raspberry pi,6.3,21.679010826000933,40,1013.5542376435624,1643548362,603
DISPO,Castelletto,11,Arduino,11.2,7.140441045135945,44,1013.4554473064503,1643548362,1102
DISPO,Castelletto,11,Arduino,11.2,24.97417876577223,2,1013.5926942309337,1643548362,1102
DIFI,San Martino,1,Arduino,1.3,19.850354003575145,61,1013.4836265790306,1643548362,103
DIRAAS,Prè,9,Arduino,9.3,14.78886230402838,81,1013.3939457737434,1643548362,903
DIRAAS,Prè,9,Arduino,9.1,24.401179589045736,15,1013.4379288693159,1643548362,901
DAFIST,Prè,8,Raspberry pi,8.1,10.170886000368258,84,1013.3968637641752,1643548362,801
DISPO,Castelletto,11,Arduino,11.3,7.754070086343563,51,1013.41067573351,1643548362,1103
DIRAAS,Prè,9,Arduino,9.1,23.959778293182612,47,1013.2691721734386,1643548362,901
DIBRIS,San Martino,4,Raspberry pi,4.1,27.566998213745908,57,1013.3388588813452,1643548362,401
DIRAAS,Prè,9,Arduino,9.1,7.942660899425149,23,1013.4377507555567,1643548362,901
DCCI,San Martino,3,Arduino,3.1,27.02423810265665,48,1013.3755678410406,1643548362,301
DAD,Molo,6,Raspberry pi,6.2,14.63265779586396,55,1013.506947662408,1643548362,602
DAD,Molo,6,Raspberry pi,6.1,23.872426527815318,14,1013.5049007181688,1643548362,601
DISFOR,San Vincenzo,10,Raspberry pi,10.1,27.20248722796861,43,1013.2963670335632,1643548362,1001
DISFOR,San Vincenzo,10,Raspberry pi,10.1,12.167382449924636,100,1013.3995051990744,1643548363,1001
Economia,Darsena,7,Arduino,7.1,19.655400446985322,97,1013.53532172413,1643548363,701
DISPO,Castelletto,11,Arduino,11.2,19.47320888409548,64,1013.5013369095947,1643548363,1102
DISPO,Castelletto,11,Arduino,11.1,22.88090260056891,54,1013.591133107292,1643548363,1101
DIRAAS,Prè,9,Arduino,9.3,8.98168624573011,62,1013.4173441650627,1643548363,903
Economia,Darsena,7,Arduino,7.2,22.885997096976148,5,1013.2654946182263,1643548363,702
DAD,Molo,6,Raspberry pi,6.2,12.007248696542304,23,1013.2954435124964,1643548363,602
DAD,Molo,6,Raspberry pi,6.3,24.11037278002597,100,1013.5967644289607,1643548363,603
DAD,Molo,6,Raspberry pi,6.3,16.371649886003652,97,1013.4831179488604,1643548363,603
Economia,Darsena,7,Arduino,7.2,21.999585119280898,43,1013.4940784858003,1643548363,702
Economia,Darsena,7,Arduino,7.3,8.611632048080745,27,1013.2527684979852,1643548363,703
DIMA,San Martino,2,Raspberry pi,2.2,23.086970462216964,67,1013.5691743425833,1643548363,202
Economia,Darsena,7,Arduino,7.1,14.816986846686776,95,1013.5987570644893,1643548363,701
DAD,Molo,6,Raspberry pi,6.1,23.901457351111908,75,1013.4668913564259,1643548363,601
