locality,name_department,id_sensor,datetime,device_type,nbrRoom,temperature
San Vincenzo,DISFOR,10.1,1643548356,Raspberry pi,1001,12.652218958864601
Prè,DAFIST,8.1,1643548356,Raspberry pi,801,21.706315324106765
San Martino,DIMA,2.2,1643548356,Raspberry pi,202,17.36293737977814
Albaro,DIME,5.3,1643548356,Arduino,503,23.630595107306863
San Martino,DIBRIS,4.3,1643548356,Raspberry pi,403,27.11891590427689
Darsena,Economia,7.1,1643548356,Arduino,701,23.92280960792008
Castelletto,DISPO,11.3,1643548356,Arduino,1103,22.28295925064919
San Vincenzo,DISFOR,10.2,1643548356,Raspberry pi,1002,7.450977898085169
San Vincenzo,DISFOR,10.2,1643548356,Raspberry pi,1002,11.409796088854618
Prè,DIRAAS,9.2,1643548356,Arduino,902,24.928605161416996
Darsena,Economia,7.2,1643548356,Arduino,702,27.717098946887113
San Martino,DIFI,1.2,1643548356,Arduino,102,27.86754580961164
San Martino,DCCI,3.2,1643548356,Arduino,302,10.51283447996117
San Vincenzo,DISFOR,10.1,1643548356,Raspberry pi,1001,8.887150410850467
San Martino,DIMA,2.1,1643548356,Raspberry pi,201,25.05710427522209
Darsena,Economia,7.2,1643548356,Arduino,702,20.97220697613384
San Martino,DIBRIS,4.3,1643548356,Raspberry pi,403,24.413396256178302
San Martino,DIMA,2.3,1643548356,Raspberry pi,203,14.383703446888196
Albaro,DIME,5.3,1643548356,Arduino,503,26.80492105570052
San Vincenzo,DISFOR,10.3,1643548356,Raspberry pi,1003,11.097498812099388
Molo,DAD,6.1,1643548356,Raspberry pi,601,25.73786911926004
Albaro,DIME,5.3,1643548356,Arduino,503,8.669070414908424
San Vincenzo,DISFOR,10.3,1643548356,Raspberry pi,1003,11.155991640086594
Prè,DAFIST,8.2,1643548356,Raspberry pi,802,11.957486658441573
Darsena,Economia,7.3,1643548356,Arduino,703,22.93200732956995
Prè,DIRAAS,9.2,1643548356,Arduino,902,7.400680061850789
Castelletto,DISPO,11.2,1643548356,Arduino,1102,21.467639999779728
San Vincenzo,DISFOR,10.3,1643548356,Raspberry pi,1003,26.347539003105197
Castelletto,DISPO,11.2,1643548356,Arduino,1102,15.529434866659026
Albaro,DIME,5.1,1643548356,Arduino,501,23.608144847726056
Prè,DAFIST,8.2,1643548356,Raspberry pi,802,9.114016148310276
Albaro,DIME,5.1,1643548356,Arduino,501,13.432591793072445
Castelletto,DISPO,11.2,1643548356,Arduino,1102,12.379214423602667
Darsena,Economia,7.1,1643548356,Arduino,701,27.33659420372714
Molo,DAD,6.1,1643548356,Raspberry pi,601,27.468545516871657
San Martino,DCCI,3.3,1643548356,Arduino,303,11.595257386298533
Darsena,Economia,7.1,1643548357,Arduino,701,18.491528247823037
Darsena,Economia,7.2,1643548357,Arduino,702,24.45937216711246
Castelletto,DISPO,11.2,1643548357,Arduino,1102,8.780201311719098
San Vincenzo,DISFOR,10.1,1643548357,Raspberry pi,1001,24.48550597610539
Darsena,Economia,7.2,1643548357,Arduino,702,24.60665758555321
Albaro,DIME,5.2,1643548357,Arduino,502,21.24647307300119
San Martino,DIMA,2.1,1643548357,Raspberry pi,201,14.441683751726572
San Martino,DIBRIS,4.1,1643548357,Raspberry pi,401,12.297375656042204
Prè,DIRAAS,9.2,1643548357,Arduino,902,23.977340537531923
Prè,DAFIST,8.1,1643548357,Raspberry pi,801,8.723504927512142
Molo,DAD,6.2,1643548357,Raspberry pi,602,23.61573496994288
Prè,DAFIST,8.2,1643548357,Raspberry pi,802,23.4922742655278
San Vincenzo,DISFOR,10.3,1643548357,Raspberry pi,1003,12.470292951714075
Albaro,DIME,5.1,1643548357,Arduino,501,20.64353026380229
Darsena,Economia,7.3,1643548357,Arduino,703,18.07223363857798
San Vincenzo,DISFOR,10.3,1643548357,Raspberry pi,1003,11.334224171097159
Molo,DAD,6.1,1643548357,Raspberry pi,601,21.106828602356455
Darsena,Economia,7.1,1643548357,Arduino,701,13.139593441707365
San Martino,DIMA,2.3,1643548357,Raspberry pi,203,20.34972487122328
Darsena,Economia,7.2,1643548357,Arduino,702,27.920863166354803
San Vincenzo,DISFOR,10.2,1643548357,Raspberry pi,1002,19.424942705009773
Prè,DIRAAS,9.2,1643548357,Arduino,902,20.56957079998136
Albaro,DIME,5.2,1643548357,Arduino,502,9.608779723346867
Prè,DAFIST,8.1,1643548357,Raspberry pi,801,15.233564405140795
Molo,DAD,6.3,1643548357,Raspberry pi,603,26.83768030875734
Prè,DAFIST,8.3,1643548357,Raspberry pi,803,7.3276658215947235
San Vincenzo,DISFOR,10.3,1643548357,Raspberry pi,1003,21.31662373455562
Prè,DAFIST,8.2,1643548357,Raspberry pi,802,21.60974979801681
San Vincenzo,DISFOR,10.2,1643548357,Raspberry pi,1002,15.163272204667196
San Martino,DCCI,3.3,1643548357,Arduino,303,20.954048022916727
Albaro,DIME,5.1,1643548357,Arduino,501,27.640960103805426
Castelletto,DISPO,11.1,1643548357,Arduino,1101,9.075136650093183
Prè,DIRAAS,9.1,1643548357,Arduino,901,13.580433094227526
San Martino,DIBRIS,4.1,1643548357,Raspberry pi,401,18.249074815726733
Darsena,Economia,7.2,1643548357,Arduino,702,19.289316781523627
San Martino,DCCI,3.1,1643548357,Arduino,301,27.830172626138786
Albaro,DIME,5.3,1643548357,Arduino,503,20.567609707637548
Albaro,DIME,5.1,1643548357,Arduino,501,24.614858591244698
Castelletto,DISPO,11.2,1643548357,Arduino,1102,13.155117392834732
San Vincenzo,DISFOR,10.2,1643548357,Raspberry pi,1002,10.212973017884377
Prè,DAFIST,8.2,1643548357,Raspberry pi,802,9.595062718394152
Darsena,Economia,7.2,1643548357,Arduino,702,26.131718189527806
Albaro,DIME,5.3,1643548357,Arduino,503,11.838986201329305
San Vincenzo,DISFOR,10.1,1643548357,Raspberry pi,1001,19.22241048472492
Prè,DIRAAS,9.3,1643548357,Arduino,903,27.909991255035344
Albaro,DIME,5.1,1643548357,Arduino,501,18.855924094599786
Prè,DIRAAS,9.3,1643548357,Arduino,903,19.629704331837143
Albaro,DIME,5.1,1643548357,Arduino,501,19.540673454846164
Castelletto,DISPO,11.3,1643548357,Arduino,1103,9.851586019528801
Molo,DAD,6.3,1643548357,Raspberry pi,603,21.07208432964221
San Martino,DIBRIS,4.3,1643548357,Raspberry pi,403,23.98946368828373
Castelletto,DISPO,11.1,1643548357,Arduino,1101,23.12728799717551
Molo,DAD,6.1,1643548357,Raspberry pi,601,17.25444364932853
San Vincenzo,DISFOR,10.2,1643548357,Raspberry pi,1002,24.2957527960795
Prè,DAFIST,8.1,1643548357,Raspberry pi,801,22.552312379269534
Castelletto,DISPO,11.2,1643548357,Arduino,1102,11.199226200506333
Darsena,Economia,7.2,1643548357,Arduino,702,17.913005936456226
San Vincenzo,DISFOR,10.3,1643548357,Raspberry pi,1003,17.140811496293463
Darsena,Economia,7.1,1643548357,Arduino,701,27.368664485984425
San Martino,DIBRIS,4.1,1643548357,Raspberry pi,401,22.513140864144454
Albaro,DIME,5.3,1643548357,Arduino,503,26.129789167921032
Prè,DIRAAS,9.1,1643548357,Arduino,901,8.228295984281306
San Vincenzo,DISFOR,10.3,1643548357,Raspberry pi,1003,11.97724646363441
Castelletto,DISPO,11.3,1643548357,Arduino,1103,14.537367985257854
Castelletto,DISPO,11.3,1643548357,Arduino,1103,10.42415850237115
San Martino,DIFI,1.3,1643548357,Arduino,103,15.034183961469214
Darsena,Economia,7.1,1643548357,Arduino,701,21.14047895549671
San Vincenzo,DISFOR,10.1,1643548357,Raspberry pi,1001,10.719197632184652
Prè,DAFIST,8.1,1643548357,Raspberry pi,801,23.9815013564483
Prè,DIRAAS,9.1,1643548357,Arduino,901,27.862493848529677
Prè,DAFIST,8.3,1643548357,Raspberry pi,803,11.634697316135517
Darsena,Economia,7.1,1643548357,Arduino,701,11.895897696780946
Molo,DAD,6.2,1643548357,Raspberry pi,602,11.34109775007748
Molo,DAD,6.3,1643548357,Raspberry pi,603,13.972725757278035
Prè,DIRAAS,9.3,1643548357,Arduino,903,15.729285223838707
San Vincenzo,DISFOR,10.1,1643548357,Raspberry pi,1001,25.852688892808704
Molo,DAD,6.2,1643548357,Raspberry pi,602,14.860019069516154
Darsena,Economia,7.1,1643548357,Arduino,701,11.671481621879046
Albaro,DIME,5.3,1643548357,Arduino,503,8.328628173247992
Prè,DIRAAS,9.1,1643548357,Arduino,901,8.55480814290715
Darsena,Economia,7.1,1643548357,Arduino,701,16.130418194336848
Darsena,Economia,7.1,1643548357,Arduino,701,7.156972784283424
Albaro,DIME,5.1,1643548357,Arduino,501,7.281257379815552
Molo,DAD,6.1,1643548357,Raspberry pi,601,16.360022461539792
Albaro,DIME,5.3,1643548357,Arduino,503,23.34007793604861
Albaro,DIME,5.1,1643548357,Arduino,501,26.13213504655136
Molo,DAD,6.2,1643548357,Raspberry pi,602,23.58245222157549
Molo,DAD,6.3,1643548357,Raspberry pi,603,22.038723188504488
Albaro,DIME,5.1,1643548357,Arduino,501,9.415997853132753
Molo,DAD,6.3,1643548357,Raspberry pi,603,13.61789360325233
San Vincenzo,DISFOR,10.3,1643548358,Raspberry pi,1003,14.222311543090436
Darsena,Economia,7.2,1643548358,Arduino,702,24.155729320376967
Molo,DAD,6.2,1643548358,Raspberry pi,602,13.196943613074401
Darsena,Economia,7.3,1643548358,Arduino,703,15.439263666937325
San Martino,DIFI,1.3,1643548358,Arduino,103,25.64379762239161
Prè,DAFIST,8.3,1643548358,Raspberry pi,803,21.11428085456118
Molo,DAD,6.1,1643548358,Raspberry pi,601,10.583087512329888
Prè,DAFIST,8.2,1643548358,Raspberry pi,802,23.82903176330125
San Martino,DCCI,3.3,1643548358,Arduino,303,18.33869519318884
San Martino,DIMA,2.1,1643548358,Raspberry pi,201,16.565710977715682
San Martino,DIBRIS,4.2,1643548358,Raspberry pi,402,17.257944484622534
San Vincenzo,DISFOR,10.1,1643548358,Raspberry pi,1001,13.55948387376805
Darsena,Economia,7.3,1643548358,Arduino,703,10.176478358213961
Molo,DAD,6.1,1643548358,Raspberry pi,601,21.843722494843934
Albaro,DIME,5.2,1643548358,Arduino,502,10.792733071771169
Albaro,DIME,5.3,1643548358,Arduino,503,8.16807463793233
Castelletto,DISPO,11.2,1643548358,Arduino,1102,11.100710543857632
Castelletto,DISPO,11.2,1643548358,Arduino,1102,11.220674091030963
Molo,DAD,6.3,1643548358,Raspberry pi,603,7.4568759181446875
Prè,DAFIST,8.3,1643548358,Raspberry pi,803,22.88178624388073
Prè,DAFIST,8.2,1643548358,Raspberry pi,802,7.981221849924531
San Vincenzo,DISFOR,10.3,1643548358,Raspberry pi,1003,16.417476613184366
Prè,DIRAAS,9.2,1643548358,Arduino,902,19.9938246205244
San Vincenzo,DISFOR,10.2,1643548358,Raspberry pi,1002,8.061656208803216
Molo,DAD,6.2,1643548358,Raspberry pi,602,26.01542473750898
San Martino,DIFI,1.2,1643548358,Arduino,102,13.776323141744804
Prè,DIRAAS,9.2,1643548358,Arduino,902,8.596226211914276
San Martino,DIFI,1.2,1643548358,Arduino,102,17.06274441104094
Molo,DAD,6.2,1643548358,Raspberry pi,602,19.130186596513965
Albaro,DIME,5.3,1643548358,Arduino,503,8.233878423058046
Darsena,Economia,7.1,1643548358,Arduino,701,24.92896790820624
Prè,DAFIST,8.3,1643548358,Raspberry pi,803,8.835684788576682
Castelletto,DISPO,11.2,1643548358,Arduino,1102,8.021439886903678
San Vincenzo,DISFOR,10.1,1643548358,Raspberry pi,1001,22.71838481125597
Prè,DAFIST,8.2,1643548358,Raspberry pi,802,11.22603364264504
Prè,DAFIST,8.3,1643548358,Raspberry pi,803,19.792491730562762
San Martino,DIBRIS,4.3,1643548358,Raspberry pi,403,11.717243339063025
Castelletto,DISPO,11.3,1643548358,Arduino,1103,13.796647513308153
Molo,DAD,6.2,1643548358,Raspberry pi,602,26.134131346379306
Castelletto,DISPO,11.1,1643548358,Arduino,1101,14.682460312313076
Prè,DIRAAS,9.1,1643548358,Arduino,901,18.23898112045727
San Martino,DIBRIS,4.2,1643548358,Raspberry pi,402,21.58330680319272
Molo,DAD,6.1,1643548358,Raspberry pi,601,12.745160788450885
San Martino,DIMA,2.1,1643548358,Raspberry pi,201,26.717186401421326
San Vincenzo,DISFOR,10.2,1643548358,Raspberry pi,1002,7.662909281281737
Prè,DAFIST,8.3,1643548358,Raspberry pi,803,11.295349289365316
Molo,DAD,6.2,1643548358,Raspberry pi,602,22.90366333387018
Albaro,DIME,5.1,1643548358,Arduino,501,20.95968211931344
Darsena,Economia,7.2,1643548358,Arduino,702,23.55209753475288
Castelletto,DISPO,11.3,1643548358,Arduino,1103,8.219116401328622
Prè,DAFIST,8.1,1643548358,Raspberry pi,801,22.02946611017711
Molo,DAD,6.2,1643548358,Raspberry pi,602,16.980073435612304
Darsena,Economia,7.2,1643548358,Arduino,702,25.646551842487515
Molo,DAD,6.3,1643548358,Raspberry pi,603,13.322832459991712
Albaro,DIME,5.3,1643548358,Arduino,503,21.608919947226113
Albaro,DIME,5.2,1643548358,Arduino,502,9.691220237252582
Prè,DIRAAS,9.3,1643548358,Arduino,903,19.63634944077279
Castelletto,DISPO,11.2,1643548358,Arduino,1102,18.985656890917586
San Vincenzo,DISFOR,10.1,1643548358,Raspberry pi,1001,14.26494669674869
San Martino,DIMA,2.1,1643548358,Raspberry pi,201,12.445425856518707
Castelletto,DISPO,11.3,1643548358,Arduino,1103,16.475595268126753
Castelletto,DISPO,11.3,1643548358,Arduino,1103,24.719151907182003
Albaro,DIME,5.3,1643548358,Arduino,503,18.219766213196557
Darsena,Economia,7.2,1643548358,Arduino,702,18.420041706925236
San Martino,DIFI,1.3,1643548358,Arduino,103,17.00333348833965
Darsena,Economia,7.3,1643548358,Arduino,703,16.56642768347739
Darsena,Economia,7.3,1643548358,Arduino,703,22.456937833678246
San Vincenzo,DISFOR,10.1,1643548358,Raspberry pi,1001,12.77461354143676
Prè,DIRAAS,9.3,1643548358,Arduino,903,8.33957657463503
Castelletto,DISPO,11.2,1643548358,Arduino,1102,10.80618166761158
Darsena,Economia,7.3,1643548358,Arduino,703,17.586792855787834
San Martino,DIBRIS,4.2,1643548358,Raspberry pi,402,8.374009703743162
Prè,DAFIST,8.1,1643548358,Raspberry pi,801,23.596325221136908
San Martino,DIFI,1.3,1643548358,Arduino,103,24.882182236293893
Castelletto,DISPO,11.1,1643548358,Arduino,1101,23.896379640092345
San Martino,DCCI,3.3,1643548358,Arduino,303,8.275160701362656
San Martino,DIMA,2.2,1643548358,Raspberry pi,202,17.168417625671847
Castelletto,DISPO,11.2,1643548358,Arduino,1102,15.794530983210244
Darsena,Economia,7.2,1643548358,Arduino,702,15.297465353682965
Albaro,DIME,5.1,1643548358,Arduino,501,14.855307791585393
Castelletto,DISPO,11.3,1643548358,Arduino,1103,24.973791532817998
San Martino,DIFI,1.3,1643548358,Arduino,103,17.889718006767854
Molo,DAD,6.2,1643548358,Raspberry pi,602,25.64071647508452
Castelletto,DISPO,11.1,1643548358,Arduino,1101,11.884251991107005
Darsena,Economia,7.3,1643548358,Arduino,703,15.508556316797428
San Vincenzo,DISFOR,10.3,1643548358,Raspberry pi,1003,12.112626801619765
Castelletto,DISPO,11.3,1643548358,Arduino,1103,21.343335394884832
Molo,DAD,6.3,1643548358,Raspberry pi,603,26.328413515748487
San Martino,DIFI,1.1,1643548358,Arduino,101,16.952220527560243
Prè,DIRAAS,9.1,1643548358,Arduino,901,11.724895042443785
Castelletto,DISPO,11.3,1643548359,Arduino,1103,16.422585078166314
Albaro,DIME,5.3,1643548359,Arduino,503,22.65762840187289
Darsena,Economia,7.3,1643548359,Arduino,703,26.74906534672875
Darsena,Economia,7.1,1643548359,Arduino,701,20.913032722451913
Darsena,Economia,7.2,1643548359,Arduino,702,15.56186025299965
Darsena,Economia,7.3,1643548359,Arduino,703,26.009386794324456
San Vincenzo,DISFOR,10.3,1643548359,Raspberry pi,1003,7.3117015273122785
Prè,DIRAAS,9.3,1643548359,Arduino,903,13.228357936814644
Darsena,Economia,7.2,1643548359,Arduino,702,13.864503545563275
San Vincenzo,DISFOR,10.2,1643548359,Raspberry pi,1002,9.293375448451815
Castelletto,DISPO,11.1,1643548359,Arduino,1101,8.9725985271287
Albaro,DIME,5.3,1643548359,Arduino,503,15.745063527360134
Molo,DAD,6.1,1643548359,Raspberry pi,601,12.59953036620883
Darsena,Economia,7.3,1643548359,Arduino,703,23.25018379911699
Castelletto,DISPO,11.2,1643548359,Arduino,1102,19.17745220463388
Castelletto,DISPO,11.2,1643548359,Arduino,1102,22.24955732778469
Prè,DIRAAS,9.1,1643548359,Arduino,901,7.348647883526183
Molo,DAD,6.1,1643548359,Raspberry pi,601,14.806937819016376
Castelletto,DISPO,11.2,1643548359,Arduino,1102,20.839357867413852
Prè,DIRAAS,9.1,1643548359,Arduino,901,14.03670929789988
Prè,DAFIST,8.3,1643548359,Raspberry pi,803,18.071541016240026
Albaro,DIME,5.1,1643548359,Arduino,501,13.977726975776378
Darsena,Economia,7.1,1643548359,Arduino,701,12.198112991747436
Darsena,Economia,7.3,1643548359,Arduino,703,7.816300360820315
Albaro,DIME,5.3,1643548359,Arduino,503,24.99876694784777
Darsena,Economia,7.1,1643548359,Arduino,701,9.565645148666986
Prè,DAFIST,8.2,1643548359,Raspberry pi,802,7.190519465662888
Molo,DAD,6.2,1643548359,Raspberry pi,602,8.092175499279765
Molo,DAD,6.1,1643548359,Raspberry pi,601,7.910120757611202
Molo,DAD,6.2,1643548359,Raspberry pi,602,25.01002903980255
Prè,DAFIST,8.2,1643548359,Raspberry pi,802,11.118635522614767
Prè,DAFIST,8.1,1643548359,Raspberry pi,801,18.95257466489549
San Martino,DIMA,2.3,1643548359,Raspberry pi,203,25.794425947423296
Darsena,Economia,7.2,1643548359,Arduino,702,22.555592615851413
Albaro,DIME,5.1,1643548359,Arduino,501,23.64074183293119
Albaro,DIME,5.3,1643548359,Arduino,503,14.236626864233484
Darsena,Economia,7.1,1643548359,Arduino,701,9.988834603037533
Castelletto,DISPO,11.1,1643548359,Arduino,1101,20.684384197994692
Darsena,Economia,7.3,1643548359,Arduino,703,12.632166588200473
Castelletto,DISPO,11.3,1643548359,Arduino,1103,21.800025793695067
Castelletto,DISPO,11.3,1643548359,Arduino,1103,20.535690411100315
Darsena,Economia,7.3,1643548359,Arduino,703,24.9233316844988
Darsena,Economia,7.2,1643548359,Arduino,702,8.990772983108506
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,27.64297509345117
Albaro,DIME,5.2,1643548359,Arduino,502,11.270771389680455
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,25.021973286256795
Castelletto,DISPO,11.1,1643548359,Arduino,1101,17.998099326397817
Prè,DIRAAS,9.2,1643548359,Arduino,902,26.19426228980746
Albaro,DIME,5.2,1643548359,Arduino,502,22.018598334524388
San Martino,DIMA,2.2,1643548359,Raspberry pi,202,18.110089533201183
San Vincenzo,DISFOR,10.2,1643548359,Raspberry pi,1002,7.9949307579981985
Molo,DAD,6.2,1643548359,Raspberry pi,602,26.52434667833674
Castelletto,DISPO,11.2,1643548359,Arduino,1102,16.641040504474848
Albaro,DIME,5.2,1643548359,Arduino,502,15.4184477886204
Castelletto,DISPO,11.3,1643548359,Arduino,1103,19.29076077824728
Prè,DIRAAS,9.2,1643548359,Arduino,902,12.513821850309244
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,17.274523507760886
Albaro,DIME,5.3,1643548359,Arduino,503,25.79036957983007
San Martino,DIMA,2.2,1643548359,Raspberry pi,202,7.7028426916196775
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,10.520545460054695
Albaro,DIME,5.3,1643548359,Arduino,503,24.99196627539356
San Vincenzo,DISFOR,10.2,1643548359,Raspberry pi,1002,17.044762990548186
Darsena,Economia,7.2,1643548359,Arduino,702,8.920349321764377
Darsena,Economia,7.1,1643548359,Arduino,701,22.104536060052048
San Martino,DIFI,1.2,1643548359,Arduino,102,26.094072115378808
Castelletto,DISPO,11.1,1643548359,Arduino,1101,9.483054348455486
Castelletto,DISPO,11.2,1643548359,Arduino,1102,18.36642385734412
Castelletto,DISPO,11.2,1643548359,Arduino,1102,18.480530002627688
Castelletto,DISPO,11.1,1643548359,Arduino,1101,22.958105386111026
San Martino,DIBRIS,4.2,1643548359,Raspberry pi,402,23.752094951754174
Molo,DAD,6.3,1643548359,Raspberry pi,603,9.326750080313415
Castelletto,DISPO,11.2,1643548359,Arduino,1102,27.748297762063807
Darsena,Economia,7.1,1643548359,Arduino,701,20.26296294565596
San Martino,DIMA,2.3,1643548359,Raspberry pi,203,26.31411453183539
Prè,DIRAAS,9.1,1643548359,Arduino,901,15.006021588233645
Molo,DAD,6.2,1643548359,Raspberry pi,602,12.401016536646438
Albaro,DIME,5.3,1643548359,Arduino,503,25.124264244237466
Molo,DAD,6.1,1643548359,Raspberry pi,601,13.012410347498916
San Vincenzo,DISFOR,10.3,1643548359,Raspberry pi,1003,27.555129108761115
Castelletto,DISPO,11.3,1643548359,Arduino,1103,22.85156315961608
Castelletto,DISPO,11.3,1643548359,Arduino,1103,7.952946497385787
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,21.124010145541735
San Vincenzo,DISFOR,10.3,1643548359,Raspberry pi,1003,23.99902964503409
San Vincenzo,DISFOR,10.3,1643548359,Raspberry pi,1003,8.556924875019849
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,11.15729446340681
Castelletto,DISPO,11.1,1643548359,Arduino,1101,9.446075345360322
Castelletto,DISPO,11.2,1643548359,Arduino,1102,10.225336810081917
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,13.74101361991609
Albaro,DIME,5.3,1643548359,Arduino,503,7.7624285641281565
San Vincenzo,DISFOR,10.1,1643548359,Raspberry pi,1001,9.242438216674877
San Martino,DIBRIS,4.3,1643548359,Raspberry pi,403,24.433511809375037
San Vincenzo,DISFOR,10.3,1643548360,Raspberry pi,1003,11.933904637584105
San Vincenzo,DISFOR,10.2,1643548360,Raspberry pi,1002,18.892541034620308
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,24.91814266436461
Albaro,DIME,5.1,1643548360,Arduino,501,24.618530877167963
Prè,DAFIST,8.1,1643548360,Raspberry pi,801,13.473305067080386
Prè,DAFIST,8.2,1643548360,Raspberry pi,802,22.876400500972643
Castelletto,DISPO,11.1,1643548360,Arduino,1101,24.19635365652057
Prè,DAFIST,8.2,1643548360,Raspberry pi,802,27.96747306477939
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,15.404048237141454
San Martino,DIMA,2.3,1643548360,Raspberry pi,203,20.4014411320109
San Vincenzo,DISFOR,10.3,1643548360,Raspberry pi,1003,21.05231521985354
Molo,DAD,6.3,1643548360,Raspberry pi,603,8.187385019164545
San Martino,DIMA,2.3,1643548360,Raspberry pi,203,11.533513854063285
Darsena,Economia,7.1,1643548360,Arduino,701,11.111821199857316
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,27.99231305039326
Molo,DAD,6.1,1643548360,Raspberry pi,601,24.842432316615444
Molo,DAD,6.2,1643548360,Raspberry pi,602,12.131675826043107
Prè,DAFIST,8.2,1643548360,Raspberry pi,802,13.396272338628116
Molo,DAD,6.3,1643548360,Raspberry pi,603,9.806453057863372
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,12.217897924835874
Darsena,Economia,7.3,1643548360,Arduino,703,26.20670296502416
Darsena,Economia,7.1,1643548360,Arduino,701,16.957793836394156
Castelletto,DISPO,11.3,1643548360,Arduino,1103,7.604414370107838
Darsena,Economia,7.1,1643548360,Arduino,701,20.48980331329624
Castelletto,DISPO,11.3,1643548360,Arduino,1103,26.57822861257154
Albaro,DIME,5.3,1643548360,Arduino,503,10.629224573425756
San Martino,DIMA,2.3,1643548360,Raspberry pi,203,16.636997951006762
San Martino,DCCI,3.1,1643548360,Arduino,301,9.313122195416632
San Martino,DIBRIS,4.2,1643548360,Raspberry pi,402,13.591704122077664
San Vincenzo,DISFOR,10.2,1643548360,Raspberry pi,1002,20.112641009901303
Prè,DIRAAS,9.2,1643548360,Arduino,902,27.195483719015183
San Vincenzo,DISFOR,10.2,1643548360,Raspberry pi,1002,26.24915947299921
San Martino,DIMA,2.2,1643548360,Raspberry pi,202,7.02739196038787
Molo,DAD,6.1,1643548360,Raspberry pi,601,7.243816425338543
Prè,DIRAAS,9.2,1643548360,Arduino,902,16.247985100526748
Prè,DAFIST,8.2,1643548360,Raspberry pi,802,10.386385826244846
San Martino,DIMA,2.1,1643548360,Raspberry pi,201,14.785232124662054
San Vincenzo,DISFOR,10.3,1643548360,Raspberry pi,1003,21.67831931084664
Molo,DAD,6.2,1643548360,Raspberry pi,602,20.874028531879645
San Martino,DIMA,2.3,1643548360,Raspberry pi,203,26.9912921132894
San Martino,DIMA,2.3,1643548360,Raspberry pi,203,16.803075529764886
Molo,DAD,6.3,1643548360,Raspberry pi,603,13.083526692887096
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,20.790698436441726
San Vincenzo,DISFOR,10.2,1643548360,Raspberry pi,1002,7.420120310127594
Castelletto,DISPO,11.2,1643548360,Arduino,1102,9.07243310592408
Darsena,Economia,7.2,1643548360,Arduino,702,20.25332198378207
Prè,DAFIST,8.2,1643548360,Raspberry pi,802,23.26586126449655
Darsena,Economia,7.1,1643548360,Arduino,701,20.586918770665726
Castelletto,DISPO,11.3,1643548360,Arduino,1103,24.454417815607446
Molo,DAD,6.1,1643548360,Raspberry pi,601,15.253606996422553
Castelletto,DISPO,11.3,1643548360,Arduino,1103,23.52616839317535
Albaro,DIME,5.1,1643548360,Arduino,501,26.285400040749078
San Martino,DIMA,2.1,1643548360,Raspberry pi,201,8.33408974197881
San Martino,DIBRIS,4.3,1643548360,Raspberry pi,403,14.5911003659406
Albaro,DIME,5.2,1643548360,Arduino,502,8.612242319443887
San Vincenzo,DISFOR,10.3,1643548360,Raspberry pi,1003,23.70020781576923
Prè,DIRAAS,9.3,1643548360,Arduino,903,12.830736089230115
Molo,DAD,6.3,1643548360,Raspberry pi,603,16.17602435048227
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,15.309418130275345
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,19.063723171240355
San Martino,DIBRIS,4.3,1643548360,Raspberry pi,403,22.517345776263138
San Martino,DIBRIS,4.3,1643548360,Raspberry pi,403,20.24386290033344
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,23.801006998122357
Molo,DAD,6.2,1643548360,Raspberry pi,602,13.630253464887446
Darsena,Economia,7.3,1643548360,Arduino,703,14.336466027674597
San Martino,DCCI,3.2,1643548360,Arduino,302,15.783338781103506
Albaro,DIME,5.3,1643548360,Arduino,503,15.237594775443661
Castelletto,DISPO,11.3,1643548360,Arduino,1103,9.08455810579948
San Vincenzo,DISFOR,10.2,1643548360,Raspberry pi,1002,7.875499608715647
San Martino,DIMA,2.2,1643548360,Raspberry pi,202,27.76944007741971
Molo,DAD,6.1,1643548360,Raspberry pi,601,17.658797282543816
Darsena,Economia,7.2,1643548360,Arduino,702,9.152512804648763
Molo,DAD,6.1,1643548360,Raspberry pi,601,18.535304384874077
San Martino,DIBRIS,4.1,1643548360,Raspberry pi,401,11.958163580766833
San Martino,DCCI,3.1,1643548360,Arduino,301,21.94394369933376
Prè,DIRAAS,9.1,1643548360,Arduino,901,25.226798232853376
San Vincenzo,DISFOR,10.1,1643548360,Raspberry pi,1001,11.743895996750839
San Martino,DIBRIS,4.2,1643548360,Raspberry pi,402,9.141938682677004
Darsena,Economia,7.1,1643548360,Arduino,701,22.1289727748346
